뉴스제목,주가변동
독일 4월 ZEW 경제기대지수 28.2,1
"금감원, 부적격 유사 투자자문업체 97곳 직권 말소",1
"기로에 선 글로벌 경제..IMF, ""韓, 위기 잘 버틸 수 있다""?",1
아시아 주요 증시 동향(4월 21일),1
이에스브이 불성실 공시법인 지정예고,1
"""옵션 반대매매 손실, 네 탓"" 위너스운용·KB증권 맞소송",1
"'자원개발' 에스아이리소스, 상폐되나",1
'마이너스 유가'에도 정유株 꿋꿋.. 왜?,1
"21일, 거래소 외국인 순매수상위에 의약품 업종 2종목",1
"거래소 ""크로바하이텍, 개선계획 이행내역서 제출""",1
장 마감 후 기업공시,1
'마이너스 유가' 인식 못했다..키움증권 HTS 전산사고,1
마이너스 유가에 북한 리스크까지..코스피 이틀째 하락,1
"거래소 ""이엘케이, 개선계획 이행내역서 제출""",1
"거래소 ""바른전자, 개선계획 이행내역서 제출""",1
"거래소 ""바이오빌, 개선계획 이행내역서 제출""",1
"거래소 ""엠벤처투자, 상장 유지 결정..22일 거래 재개""",1
"유가 30% 폭등..트럼프 ""이란 군함 쏴버려"" (종합)",1
"22일 오후 11시 30분 비트코인 8,609,000원(+2.4%) 거래중",1
"뉴욕증시, 국제유가 반등에 안도 상승 출발",1
"증선위, 회계처리기준 위반 이수화학·이니텍 제재",1
22일 오후 10시 30분 밀크 276원(+6.56%) 거래중,1
코로나에 마이너스 유가까지..커지는 美에너지기업 연쇄부도 우려,1
"증선위, '회계기준 위반' 이니텍 등 과징금",1
"22일 오후 9시 30분 비트코인 8,479,000원(+0.86%) 거래중",1
"거래소 ""코덱스 WTI원유선물 ETF 단일가매매 전환""",1
"원유 ETF마저 괴리율 급등..거래소, 단일가매매로 전환",1
"22일 오후 8시 30분 비트코인(+0.89%), 밀크(+5.79%)",1
"라가르드 ""소비자 물가, 국제유가 폭락에 상당히 떨어질 것""",1
"美 MBA 주택융자 신청지수, 전주 대비 0.3%↓",1
"터키 중앙은행, 코로나19 대응 위해 기준금리 9.75→8.75%로 인하",1
개미 몰린 원유 투자상품..대규모 손실 위기,1
WTI원유선물 레버리지 ETN 거래 막자 ETF로 옮겨붙은 투자 과열,1
"유로존, 작년 GDP 대비 정부부채 비율 84.1%",1
"한국거래소, 원유 ETN 원금 손실 경고",1
"한국거래소, '코덱스 WTI 원유선물 ETF' 단일가매매 전환",1
"""코로나 이후 산업 구조적 변화 올것.. 투자기회로 삼아야""",1
"""포스트 코로나 시대 투자 고민 해결""",1
"""미·중 무역전쟁.. 베트남 유망 투자처로""",1
"22일 오후 7시 30분 비트코인 8,481,000원(+0.88%) 거래중",1
"KODEX WTI원유선물(H) ETF, 23일부터 단일가매매",1
"""코로나 이후 시대, '인프라 언택트화'가 더 중요한 흐름""",1
한프 경영권 분쟁 소송,1
"거래소, 4천300억 원유 ETN에 ""상장폐지 전액손실 가능성"" 경고(종합2보)",1
제주CC 넉 달 만에 다시 매물로..주관사에 삼정KPMG,1
아시아 주요 증시 동향(4월 22일),1
원유 ETN 이어 ETF도 단일가 매매 적용,1
"24일 오후 11시 30분 비트코인 -0.41% 하락, 버트코인 7.94% 상승",1
"뉴욕증시, 유가 반등에도 경기 침체 우려 지속 혼조 출발",1
"뉴욕증시, 유가 반등에도 경기 침체 우려 혼조 출발",1
"WHO ""코로나19 치료제·백신 개발 협력안 제시""(상보)",1
"24일 오후 10시 30분 비트코인 9,105,000원(+0.53%) 거래중",1
"WHO ""코로나19 치료제·백신 개발 협력안 제시""",1
"안나푸르나 한국인 동행, 네팔인 시신 발견",1
"""코로나發 위기 대응"" 러시아, 기준금리 0.5%P 인하",1
"24일 오후 9시 30분 비트코인 9,126,000원(+0.76%) 거래중",1
코로나19에 하나금투 '타격'..1분기 순익 25% 감소,1
제주도 1호 골프장 제주CC 매각 급물살,1
"원유상품 괴리율 총력전..20% 넘기면 단일가매매, 30% 넘기면 3일간 정지",1
"24일 오후 8시 30분 비트코인 0.95% 상승, 버트코인 12.35% 상승",1
"印증시 센섹스 지수, 1.68% 하락 마감",1
"키움증권, HTS 먹통 피해 더해 ""연체이자 부과 하겠다""",1
택시서 버티다 바닥에 풀썩..저항끝에 붙잡힌 김봉현,1
24일 오후 7시 30분 스테이터스네트워크토큰 23.9원(+7.66%) 거래중,1
아시아 주요 증시 동향(4월 24일),1
장 마감 후 기업공시,1
"코넥스, 108개 종목 거래..거래대금 1위 '다이노나'",1
거래 정지 원유 ETN 4종 27일 거래 재개.. 단일가 매매,1
코스피·코스닥 1% 동반 하락..투자심리 불안 '여전',1
거래소 이더블유케이에 현저한 시황변동 관련 조회공시 요구,1
"포티스, 복수의 자사 전 대표이사 횡령 및 배임 혐의로 고소",1
"필리핀, 마닐라 봉쇄령 내달 15일까지 연장",1
24일 장 마감 후 주요 종목 뉴스,1
"24일, 코스닥 기관 순매도상위에 일반전기전자 업종 3종목",1
"24일, 외국인 코스닥에서 메디톡스(-5.5%), 에이치엘비(-2.05%) 등 순매도",1
"24일, 코스닥 기관 순매수상위에 제약 업종 3종목",1
"24일, 외국인 코스닥에서 셀트리온헬스케어(+1.19%), 씨젠(-0.67%) 등 순매수",1
"국제유가 25% ↓..""최후의 카운트다운 다가온다""(종합)",1
"뉴욕증시, 봉쇄 완화 움직임에 경제 재개 기대 속 상승 출발",1
"국제유가, 25% 추락",1
"뉴욕증시, 유가 폭락에도 경제 재개 기대 상승 출발",1
"27일 오후 10시 30분 비트코인(-0.28%), 스팀(+15.62%)",1
카카오뱅크·대한항공이 쏘아올린 '신용카드 빅뱅',1
디지털 金?  안전자산 넘보는 비트코인,1
하반기 5G가 본격 상용화되면 어떤 산업이 뜰까? (ft.5G 수혜주),1
"27일 오후 9시 30분 비트코인(-0.01%), 스팀(+25.45%)",1
"검찰, '미공개정보 주식거래 의혹' 문은상 신라젠 대표이사 소환",1
"삼일회계법인, 단독 CEO 후보에 윤훈수 감사부문 대표",1
오늘의 증시 일정 (4월 28일),1
"27일 오후 8시 30분 비트코인(-0.13%), 스팀(+19.64%)",1
"락앤락, 리빙가전사업 확대..'제니퍼룸' 145억원에 인수",1
네이버·카카오에 푹빠진 외국인·기관,1
삼일회계 CEO 단독후보에 윤훈수,1
거래 재개되자 급락한 원유 ETN..다시 거래 정지,1
삼일회계법인 차기 CEO 후보에 윤훈수 감사부문 대표 단독 추대,1
와이오엠 불성실 공시법인 지정예고,1
"'HTS 먹통' 후폭풍..16개 증권·선물사, CME에 이의제기",1
27일 오후 7시 30분 스팀 279원(+24.55%) 거래중,1
김종인 '40대 기수론'에 상한가 친 종목..주인공 누구?,1
"""우리 개미가 달라졌어요""..공부하는 주린이",1
장 마감 후 기업공시,1
아시아 주요 증시 동향(4월 27일),1
27일 장 마감 후 주요 종목뉴스,1
"연이정보통신, 정현욱 단독 대표 체제로 변경",1
"원유선물 ETN, 하루 시가총액 1천545억원 증발..또 거래정지(종합3보)",1
"공매도냐, 펀드수익률이냐",1
"상장협 ""기업 의사결정 효율성 위해 3%룰 없애야""",1
"뉴욕증시, 미 일부지역 경제 재개 기대에 상승 출발",1
28일 오후 11시 30분 리플 10원 상승한 251원에 거래,1
"뉴욕증시, 경제 재개 기대·기업 실적 양호 상승 출발",1
28일 오후 10시 30분 리플 12원 상승한 253원에 거래,1
"美 2월 주택가격지수, 전년 대비 4.2% ↑",1
산은 구원등판에도..A급 회사채 살얼음판,1
美 3월 상품수지 적자 642억달러..2월 대비 7%↑,1
주요국 증시 일제 상승폭 확대..영·프·독 1%↑,1
"S&P, 두산밥캣 등급 전망 안정적→부정적..코로나19 여파·모회사 유동성 부담",1
"28일 오후 9시 30분 비트코인 -97,000원 하락한 9,393,000원에 거래",1
"28일 오후 8시 30분 비트코인 -110,000원 하락한 9,380,000원에 거래",1
도박장 전락한 원유ETN..'묻지마 투자' 막는다,1
부산시 출자 918억원 규모 모태펀드 선정,1
"BTS ""월드투어 일정 전면 재조정""..신종 코로나 여파",1
28일 오후 7시 30분 스텔라루멘 85.2원(+3.65%) 거래중,1
유형별 펀드 자금 동향(4월 27일),1
장 마감 후 기업공시,1
아시아 주요 증시 동향(4월 28일),1
"산업기술진흥원-산업은행, 250억원 지역산업활력펀드 조성",1
"엇나간 동학개미운동..'고위험 투자' 뛰어들기, 왜?",1
"1Q 깜짝실적 삼성전기·LG이노텍, 문제는 2Q",1
나홀로 살아남은 아웃백..매각 흥행할까,1
"""운용방식 바꾸고 정보 오류도""..삼성운용 ""투자자 보호 조치""",1
"美 건설경기 침체에..S&P, 두산밥캣 신용도 전망 '부정적'",1
"롯데컬처웍스, 등급전망 '부정적'으로 하향..코로나19 타격",1
코스피 이틀째 상승세로 1930선 회복..당분간 횡보 전망,1
"28일, 코스닥 기관 순매도상위에 제약 업종 6종목",1
"28일, 외국인 코스닥에서 씨젠(-3.33%), 셀트리온헬스케어(-1.97%) 등 순매도",1
"28일, 기관 코스닥에서 씨젠(-3.33%), 메드팩토(+0.99%) 등 순매수",1
"28일, 코스닥 외국인 순매수상위에 반도체 업종 5종목",1
"경기도 4인가구, 정부 지원 100만원보다 47~187만원 더 지급받아",1
"뉴욕증시, 미-중 코로나 갈등 고조 부담에 하락 출발",1
다우 1.43% 하락 출발..미중 갈등 우려↑,1
"뉴욕증시, 미·중 갈등 고조 부담 하락 출발",1
4일 오후 10시 30분 질리카 8.26원(+11.47%) 거래중,1
"'코로나19 때문에'.. 홍콩 경제, 1974년 이래 최악",1
4일 오후 9시 30분 질리카 0.99원 상승한 8.4원에 거래,1
개인들 코스피 역대 최대 순매수..지수는 2.7%↓,1
4일 장 마감 후 주요 종목 뉴스,1
"국제유가 ETN 기초선물, 한 주 만에 7월물→8월물로 재교체",1
원유선물 ETN·ETF 기초지수 종목 7월물→8월물로 교체,1
아시아 주요 증시 동향(5월 4일),1
미중 무역갈등 재연 우려에..코스피 다시 1900선 '붕괴',1
"화진, 최대주주 변경",1
"포티스, 경영진 횡령배임 혐의 발생",1
"'감사보고서 지연제출' 금호타이어, 기존 감사보고서 재발행",1
"04일, 코스닥 기관 순매도상위에 반도체 업종 3종목",1
"04일, 코스닥 외국인 순매도상위에 반도체 업종 5종목",1
"04일, 코스닥 기관 순매수상위에 반도체 업종 5종목",1
"04일, 외국인 코스닥에서 NHN한국사이버결제(+9.44%), 셀트리온제약(+1.84%) 등 순매수",1
"04일, 거래소 기관 순매도상위에 전기,전자 업종 5종목",1
"04일, 거래소 외국인 순매도상위에 전기,전자 업종 4종목",1
"04일, 거래소 기관 순매수상위에 유통업 업종 3종목",1
"04일, 거래소 외국인 순매수상위에 서비스업 업종 3종목",1
'거세지는 들불'..하루에 1.7조 쓸어 담은 동학개미,1
유형별 펀드 자금 동향(4월 29일),1
오늘의 재운,1
코스닥 기관·외국인·개인 순매수·도 상위종목(5월 4일-최종치),1
유가증권 기관·외국인·개인 순매수·도 상위종목(5월 4일-최종치),1
"거래소, 코드네이처 코스닥시장위 심의 속개 결정",1
"7일 오후 11시 30분 비트코인 2.47% 상승, 솔브케어 14.18% 상승",1
"뉴욕증시, 中수출 호조·美실업 증가 속도 둔화 상승 출발",1
文 당부에도.. 공공기관 절반 채용 줄였다,1
"7일 오후 10시 30분 비트코인 11,537,000원(+2.38%) 거래중",1
백신전쟁서 속도내는 美..임상 2상 허가받은 모더나 주가 15% 폭등,1
"'펀드환매 중단' 라임, 1분기에도 운용보수 15억 챙겨",1
7일 오후 9시 30분 솔브케어 상승세.. 전일대비 +12.8%,1
"7일 오후 8시 30분 비트코인(+0.43%), 스테이터스네트워크토큰(+16.27%)",1
너무 비싼 금 대신 은?..'저평가' 매력 부각,1
이데일리 '내일의 경제일정' -헌법개정안 본회의 개의,1
7일 장 마감 후 주요 종목 뉴스,1
"7일 오후 7시 30분 비트코인(+0.64%), 솔브케어(+13.43%)",1
"솔고바이오, 상장적격성 실질심사 대상결정",1
아시아 주요 증시 동향(5월 7일),1
"SPC삼립, 1Q 연결영업익 68억원..전년 比 28%↓",1
행정공제회 이사장에 박준하,1
"더 거세진 원유 ETN 광풍..금융위, 증권사 책임 강화한다",1
"'펀드 환매 중단' 라임, 1분기에도 운용보수 15억원 챙겨",1
오를만큼 올랐다? 金값 모르시네,1
장 마감 후 기업공시,1
"07일, 코스닥 기관 순매도상위에 소프트웨어 업종 5종목",1
"07일, 외국인 코스닥에서 에이치엘비(-0.81%), 한국전자금융(+10.18%) 등 순매도",1
"07일, 기관 코스닥에서 동진쎄미켐(+4.42%), KH바텍(+10.4%) 등 순매수",1
"07일, 외국인 코스닥에서 비에이치(+7.25%), 톱텍(+9.6%) 등 순매수",1
"07일, 거래소 기관 순매도상위에 유통업 업종 4종목",1
"07일, 외국인 거래소에서 삼성전자(-0.81%), LG화학(-1.94%) 등 순매도",1
"07일, 거래소 기관 순매수상위에 전기,전자 업종 3종목",1
"07일, 거래소 외국인 순매수상위에 서비스업 업종 6종목",1
미·중 무역갈등 경계감 고조에..코스피 '약보합' 마감,1
메이슨캐피탈 불성실 공시법인 지정예고,1
"美 물가 하락 심화..트럼프 ""마이너스 금리 필요""",1
"뉴욕증시, 경제활동 재개 상황 주시 속 혼조세",1
"뉴욕증시, 혼조세로 출발..경제활동 재개 '주시'",1
"뉴욕증시, 경제활동 재개 상황 주시 혼조세 출발",1
12일 오후 10시 30분 쎄타토큰 218원(+21.11%) 거래중,1
"12일 오후 9시 30분 비트코인 10,640,000원(+1.84%) 거래중",1
"AP시스템, 1분기 영업이익 79억원..전년比 146.0%↑",1
증권사 부동산PF 채무보증 내년부터 자기자본의 100%로 제한,1
팔아야 하는데 '먹통'.. 순식간에 1억 8300만원 손해,1
"흔들리는 괴짜 회장의 '스페이스 드림'..英 버진그룹, 갤럭틱 지분매각 추진",1
"금감원, 라임펀드 불완전판매 의혹..KB증권 현장조사",1
"12일 오후 8시 30분 비트코인 1.65% 상승, 쎄타토큰 8.33% 상승",1
"국동, 127억원 규모 방호복 공급계약",1
12일 장 마감 후 주요 종목뉴스,1
"검찰, '라임 핵심' 이종필 구속기소..추가 수사는 계속",1
신한카드 '금융 데이터거래소' 적극 참여한다,1
인형탈 쓰고.. 손병환 '아무나챌린지',1
"""앞으로가 더 기대"" 게임株 춤추네",1
장 마감 후 기업공시,1
아시아 주요 증시 동향(5월 12일),1
"금감원, 라임 관련 KB증권 현장 검사 돌입",1
외인·기관 이틀째 동시 순매도..코스피 1920선으로 밀려,1
"'린저씨' 덕에 신고가 찍은 엔씨소프트, 주가 더 오를까",1
"또 거래정지된 레버리지 원유 ETN, 괴리율 왜 안 잡히나",1
일본 주요기업 주가(5/12),1
"금감원, KB증권 현장 검사..""라임펀드 불완전 판매 관련""",1
"엔지켐생명과학, 코로나19 치료제 EC-18 임상 2상 시험 승인",1
"디오스텍, 13.5억 유상증자 결정",1
"12일, 외국인 코스닥에서 셀트리온제약(+3.49%), 에이치엘비생명과학(-6.3%) 등 순매도",1
"12일, 코스닥 기관 순매수상위에 제약 업종 6종목",1
"뉴욕증시, 경기 침체 우려에 하락세..""대량실업 사태 영향""",1
"뉴욕증시, 미 대량실업 사태 등 경기 침체 우려에 하락 출발",1
"뉴욕증시, 美 대량실업 지속 등 경기 침체 우려 하락 출발",1
"외국인은 bye korea, 이번달만 벌써 2조원 팔아치웠다",1
"14일 오후 10시 30분 비트코인 3.07% 상승, 모스코인 23.56% 상승",1
"라임 펀드 판매사, '배드뱅크' 설립 참여.. 이르면 이달 출범",1
"14일 오후 7시 30분 비트코인 11,659,000원(+3.47%) 거래중",1
14일 장 마감 후 주요 종목 뉴스,1
아시아 주요 증시 동향(5월 14일),1
"""특정 계좌서 대량 매수""..씨젠 투자주의종목 지정",1
미중 갈등 고조 우려..원·달러 다시 상승,1
에스에프씨 거래정지,1
장 마감 후 기업공시,1
"'코로나 직격탄' 대한항공·CJ CGV, 대규모 유상증자 통할까",1
美 파월 경기 장기침체 경고 영향..코스피 1920대 후퇴,1
시진핑 방한 소식에도 중국 소비株 무덤덤..숨통은 언제,1
"14일, 코스닥 기관 순매수상위에 의료·정밀기기 업종 7종목",1
"14일, 코스닥 외국인 순매수상위에 제약 업종 4종목",1
"14일, 거래소 기관 순매수상위에 화학 업종 2종목",1
"14일, 거래소 외국인 순매수상위에 서비스업 업종 5종목",1
"""바보야, 문제는 2분기야!""..깜짝실적에도 주가 하락 상장사 속출",1
"14일, 코스닥 기관 순매도상위에 연구·개발 업종 4종목",1
"14일, 코스닥 외국인 순매도상위에 제약 업종 8종목",1
"14일, 기관 거래소에서 SK하이닉스(-3.59%), KODEX 레버리지(-2.26%) 등 순매도",1
"14일, 외국인 거래소에서 SK하이닉스(-3.59%), 삼성전자(-1.13%) 등 순매도",1
유가증권·코스닥 투자주체별 매매동향(5월 14일-최종치),1
코스닥 기관·외국인·개인 순매수·도 상위종목(5월 14일-최종치),1
유가증권 기관·외국인·개인 순매수·도 상위종목(5월 14일-최종치),1
코로나19發 글로벌 식량위기 우려 확산,1
"대신증권, 대림동 연수원 매각..""효용성 떨어져""",1
"뉴욕증시, 美 소비 급감·무역갈등 고조 하락 출발",1
(15일) 덱스터 등,1
(15일) 동아지질 등,1
미국 4월 소매 판매액 16.4%↓.. 3달 연속 하락,1
웅진에너지 결국 상장폐지 결정,1
"엠게임, 실적 개선 지속..영업익 전년 대비 49.3% 증가",1
오늘의 레이더M 뉴스 (5월 16일),1
1분기보고서 마감일..'럭슬·한프·코썬바이오' 등 미제출,1
코로나 여파..? 유로존 1분기 성장률 3.8%↓ (상보),1
"한국투자신탁운용, 판매사 대상 웹세미나 '한투웨비나(Webinar)' 개최",1
15일 장 마감 후 주요 종목 뉴스,1
"키움證, 동학개미에도 실적 부진..""투자운용 평가손 영향""",1
유형별 펀드 자금 동향(5월 14일),1
삼표시멘트 생산중단,1
"거래소 ""셀바스AI 상장유지..18일부터 거래 재개""",1
"코스피, 개인·기관 동반 매수에 하락 딛고 1920선 강보합",1
"코로나발 ELS 직격탄..한투, 삼성증권 실적 급추락",1
"한류AI센터, 코로나19 여파에 감사보고서 제출 지연",1
아시아 주요 증시 동향(5월 15일),1
"EMW, 배임·횡령 고소 건 취하 결정",1
장 마감 후 기업공시,1
정기보고서 제출 마감..코스닥 관리종목·상장폐지 우려,1
"스타모빌리티, 61억 규모 대출원리금 연체",1
"셀트리온헬스케어, 1분기 매출 62% 급증",1
50년 업력의 '교복 강자' 형지엘리트 '내우외환',1
"디엔에이링크, 50억 코로나19 진단키트 공급",1
"한빛소프트, 27억 규모 아이엠씨게임즈 주식 취득",1
"거래소 ""이에스브이 실질심사 대상 결정 조사기간 연장""",1
신한금융투자 1분기 순이익 466억..전년比 34.1%↓,1
"인콘, 71억 규모 파생상품 거래 손실 발생",1
"현대트랜시스, 코로나發 실적악화에도 회사채 수요예측 '흥행'",1
"뉴욕증시, 연준 부양 의지·코로나19 백신 기대에 급등 출발",1
"뉴욕증시, 연준 부양·코로나19 백신 기대 급등 출발",1
"그 얘기 들었어? 돈의 달인 버핏, 이번엔 은행주도 팔았대",1
"""한 끼에 62만 원"" 전두환 아들 호화 생활의 뒷배경",1
"""은행주가 매력없다고?"" 워런 버핏은 알고 우리는 모르는 은행주의 매력",1
"文 대통령 ""개발된 백신과 치료제는 인류 위한 공공재..전 세계에 공평하게 보급돼야""",1
"한신평, 포스코 신용등급 전망 '긍정적'→'안정적' 하향 조정",1
"엔에스엔, 김준기→김원희 대표이사 변경",1
"와이오엠 현저한 시황변동 관련 ""신규사업 추진 중단 및 유상증자 철회""",1
원유 레버리지 ETN 다시 거래 정지,1
"레버리지WTI원유ETN, 22일 거래 재개..""징검다리 거래 계속 이어진다""",1
개인·기관 매수세에 코스피 1930선 회복..환율 소폭 상승,1
코로나 직격탄 의류株..1분기 성적표에 주가 '우수수',1
아시아 주요 증시 동향(5월 18일),1
"당국, 증권사 부동산PF 칼댄다",1
초저금리에 역마진 우려.. 발행어음 운용 고심,1
트럼프 '화웨이 조르기'에 부품株 희비 엇갈려,1
화웨이發 악재에도 삼성전자 주가 상승..외국인도 샀다,1
"18일, 기관 코스닥에서 셀트리온헬스케어(-4.62%), 바이넥스(+4.78%) 등 순매도",1
"18일, 코스닥 외국인 순매도상위에 제약 업종 5종목",1
"18일, 기관 코스닥에서 에코프로비엠(+8.64%), 랩지노믹스(+7.06%) 등 순매수",1
"18일, 코스닥 외국인 순매수상위에 일반전기전자 업종 3종목",1
"18일, 기관 거래소에서 SK하이닉스(-0.98%), KODEX 200선물인버스2X(-1.41%) 등 순매도",1
"18일, 외국인 거래소에서 KB금융(-1.43%), NAVER(+0.94%) 등 순매도",1
"18일, 기관 거래소에서 삼성전자(+1.99%), KODEX 레버리지(+1.45%) 등 순매수",1
"18일, 외국인 거래소에서 삼성전자(+1.99%), 삼성전자우(+1.59%) 등 순매수",1
18일 장 마감 후 주요 종목 뉴스,1
집콕 지루함 '테진아'로 달랜다..하이트진로 추가 상승여력,1
"화성산업, 대구서 601억 규모 재건축 사업 수주",1
"SK바이오팜, 내달 최대 9500억 공모",1
"뉴욕증시, 파월 의장 상원 증언 주시 혼조세 출발",1
19일 오후 9시 30분 스팀 상승세.. 전일대비 +14.29%,1
SK바이오팜 상장절차 본격 돌입,1
모더나 백신發 훈풍에 웃은 월가..'게임체인저' 등장하나,1
"삼성증권, 언택트 고객 모셔라.. 전용 서비스에 고객 3명 중 2명 '만족'",1
코스피 PBR 0.8배.. 청산가치도 안돼,1
"SG, 1분기 매출 179억원..""2분기부터 실적 회복""",1
"한국·일본 등 아시아 5개국, 27일부터 펀드 교차판매",1
채권시장안정펀드 6월부터 A+등급 여전채도 매입,1
'코로나 충격' 예상보다 더 심각..2분기 '실적 눈높이' 줄하향,1
코로나·저유가 쌍펀치..상장사 3곳 중 1곳 적자,1
"1분기 깜짝 실적 이어 ""2분기도 맑음""..컨센서스 상향 종목은",1
아시아 주요 증시 동향(5월 19일),1
"코로나 폭풍속 상장사, 영업익 31% 뚝",1
장 마감 후 기업공시,1
코로나 쇼크에 서비스·항공·철강·유통 '직격탄',1
상장사 실적 예상은 했지만..1분기 순익 전년比 '반토막',1
"대덕전자, 21일 유가증권시장 분할 재상장",1
'코로나 백신 개발' 소식에..기운 빠진 바이오株,1
공인인증서 폐지..핀테크 보안株 성장 기대감,1
재난지원금 덕에 예뻐지는 미용株,1
돌아온 외인..코로나 해결 기대감에 코스피 1980선 탈환,1
박기호 KITIA 회장·임석규 상근부회장,1
"강원랜드 ""문체부로부터 카지노업 재허가 조건변경 통보""",1
"19일, 코스닥 기관 순매도상위에 제약 업종 3종목",1
"19일, 코스닥 외국인 순매도상위에 제약 업종 4종목",1
"19일, 코스닥 기관 순매수상위에 반도체 업종 6종목",1
"19일, 코스닥 외국인 순매수상위에 제약 업종 4종목",1
"19일, 기관 거래소에서 TIGER TOP10(+2.62%), 카카오(-0.45%) 등 순매도",1
"뉴욕증시, 경기 회복 기대감에 상승 출발",1
20일 오후 11시 30분 아이콘 상승세.. 전일대비 +12.32%,1
"뉴욕증시, 기업 실적 호조·유가 강세 상승 출발",1
"증선위, '회계 위반' 크레아·에스엘 검찰 고발·통보",1
(20일) LIG 넥스원 등,1
(20일) 삼화네트웍스 등,1
"20일 오후 10시 30분 비트코인 -0.03% 하락, 쎄타토큰 16.35% 상승",1
"증선위, 회계처리기준 위반 에스엘·크레아 검찰에 통보",1
"증선위, 회계처리 기준 위반 에스엘 등 2개사..검찰고발·감사인지정 조치",1
투기등급까지 매입한다지만..문턱 높아 실효성 의,1
"20일 오후 9시 30분 비트코인 -14,000원 하락한 11,713,000원에 거래",1
"코로나 직전 지수도 뛰어넘고, 700선 뚫은 코스닥",1
"드림씨아이에스, 22일 코스닥 신규상장",1
"""사모펀드 규제 대폭강화해 제2 라임사태 막아야""",1
20일 오후 8시 30분 스팀 58원 상승한 323원에 거래,1
"""인보사 악재 터진다""..미리 알고 주식 판 코오롱 직원",1
'주가 떨어질라'..인보사 사태 前 주식 판 코오롱 직원 2명 과징금,1
국제유가 반등에도 정유화학株는 '미지근',1
"한국항공우주산업, 역대 최고 신용등급 회복 가능할까",1
20일 오후 7시 30분 스팀 374원(+41.13%) 거래중,1
"코로나19 백신 기대감에..코스닥, 1년 만에 700선 돌파",1
"""돈 되는 금융데이터 시장.. 3超 기반 톱프론티어 될 것""",1
아시아 주요 증시 동향(5월 20일),1
"디오스텍, 최대주주 변경 수반 주식 담보제공 계약 체결",1
"20일, 코스닥 기관 순매도상위에 반도체 업종 4종목",1
"20일, 코스닥 외국인 순매도상위에 오락·문화 업종 4종목",1
"20일, 코스닥 기관 순매수상위에 반도체 업종 9종목",1
"20일, 외국인 코스닥에서 에코프로비엠(+5.69%), 엠씨넥스(+8.65%) 등 순매수",1
"20일, 거래소 기관 순매도상위에 금융업 업종 4종목",1
"20일, 거래소 외국인 순매도상위에 운수장비 업종 4종목",1
"뉴욕증시, 美·中 갈등 고조 부담 하락 출발",1
"정의연 '기부금 부실 관리' 논란에..일부 기업, '직접 기부'로 변경",1
한화건설 회사채 '청약 제로' 충격,1
주문 폭증에 신한금투 서버 장애..100억 규모 주문 오류,1
한프 상장폐지 사태에 소소주주들 '유튜브 동영상 제작'..정상화 호소,1
유가증권·코스닥 투자주체별 매매동향(5월 22일-최종치),1
코스닥 기관·외국인·개인 순매수·도 상위종목(5월 22일-최종치),1
22일 장 마감 후 주요 종목 뉴스,1
유가증권 기관·외국인·개인 순매수·도 상위종목(5월 22일-최종치),1
아시아 주요 증시 동향(5월 22일),1
"두올산업, 온코퀘스트파마슈티컬로 사명 변경..바이오社 탈바꿈",1
장 마감 후 기업공시,1
"22일, 코스닥 기관 순매도상위에 반도체 업종 5종목",1
"22일, 외국인 코스닥에서 메디톡스(+24.59%), 씨젠(+2.43%) 등 순매도",1
"22일, 코스닥 기관 순매수상위에 반도체 업종 8종목",1
"22일, 외국인 코스닥에서 에코프로비엠(+2.56%), 네오위즈(+11.51%) 등 순매수",1
"22일, 거래소 기관 순매도상위에 전기,전자 업종 6종목",1
"22일, 거래소 외국인 순매도상위에 금융업 업종 5종목",1
"22일, 기관 거래소에서 KODEX 200선물인버스2X(+3.28%), KT&G(+4.58%) 등 순매수",1
"22일, 거래소 외국인 순매수상위에 음식료품 업종 3종목",1
"나신평, CGV 등급 한 단계 하향..""사업·재무 안정성 훼손 우려""",1
'프로스펙스' 재고 부담↑..LS네트웍스 신용등급 빨간불,1
"1세대 도자기기업 행남사, 결국 회생절차 신청",1
"2000선 회복한 코스피..""일시적 반등 vs"" ""저점 지났다""",1
"반등하던 코스피, 미중 갈등에..2000선 막바지 '주춤'",1
"LS네트웍스, 등급전망 '부정적' 하향",1
유형별 펀드 자금 동향(5월 21일),1
"행남사, 회생절차 개시 신청",1
日증시 하락 마감..닛케이 20388.16(-0.80%),1
"여론조사업체 마크로밀엠브레인, IPO로 최대 90억원 조달",1
(25일) 유진증권 등,1
(25일) 디와이피엔에프 등,1
"정민근 안진 회계법인 부회장 ""과잉규제로부터 회계사 지켜낼 것""",1
'AA' 마저..KCC 회사채 미매각,1
때아닌 LTE폰 열풍에 5G 관련株 어쩌나,1
"""재무구조 개선""..메리츠증권, 2000억 유상증자",1
25일 장 마감 후 주요 종목뉴스,1
KCC마저..회사채 청약 미달,1
메리츠증권 2000억 유상증자 추진,1
미·중 갈등에도 코스피 상승 마감..원·달러 환율 1240원대,1
"한진칼, 산은·수은에 대한항공 유상증자 신주 담보 제공 결정",1
"미래에셋대우, IB인력 대규모 전환배치..",1
"""집콕 소비 고착화""..내수소비株 더 오른다",1
"한투증권, 위험 알고도 팝펀딩 펀드 판매 있었나",1
장 마감 후 기업공시,1
"25일, 기관 코스닥에서 블러썸엠앤씨(-11.7%), 메드팩토(+3.19%) 등 순매도",1
